0.93 0.6 -0.290695 0.00330547
0.93 0.61 -0.296021 0.00311162
0.93 0.62 -0.301033 0.00359909
0.93 0.63 -0.304816 0.00370891
0.93 0.64 -0.306793 0.00375332
0.93 0.65 -0.305425 0.00430209
0.93 0.66 -0.295603 0.00420736
0.93 0.67 -0.295001 0.00465964
0.93 0.68 -0.291499 0.00490963
0.93 0.69 -0.283112 0.0054604
0.93 0.7 -0.264918 0.00516975
0.93 0.71 -0.253757 0.00558243
0.93 0.72 -0.242237 0.00585462
0.93 0.73 -0.229293 0.0053559
0.93 0.74 -0.215677 0.00545756
0.93 0.75 -0.200575 0.00662536
0.93 0.76 -0.182059 0.00681302
0.93 0.77 -0.160428 0.00757553
0.93 0.78 -0.132996 0.00802502
0.93 0.79 -0.124298 0.00806821
0.94 0.5 -0.0575959 0.00262521
0.94 0.51 -0.0892453 0.00223481
0.94 0.52 -0.12432 0.00255479
0.94 0.53 -0.153106 0.00247512
0.94 0.54 -0.178367 0.00254052
0.94 0.55 -0.199828 0.00249096
0.94 0.56 -0.221965 0.00250801
0.94 0.57 -0.239216 0.00254979
0.94 0.58 -0.256794 0.00251032
0.94 0.59 -0.262977 0.00320083
0.94 0.6 -0.278449 0.0035633
0.94 0.61 -0.284263 0.00343187
0.94 0.62 -0.290684 0.00354465
0.94 0.63 -0.291073 0.00384519
0.94 0.64 -0.289071 0.00416949
0.94 0.65 -0.290801 0.00441663
0.94 0.66 -0.291659 0.00422941
0.94 0.67 -0.280856 0.00470297
0.94 0.68 -0.274819 0.00530865
0.94 0.69 -0.263798 0.00502931
0.94 0.7 -0.254472 0.00550059
0.94 0.71 -0.242836 0.00520465
0.94 0.72 -0.22421 0.00579561
0.94 0.73 -0.215094 0.00610742
0.94 0.74 -0.195017 0.00624596
0.94 0.75 -0.181315 0.00693562
0.94 0.76 -0.166929 0.00702105
0.94 0.77 -0.137763 0.00719595
0.94 0.78 -0.121811 0.00747396
0.94 0.79 -0.0990204 0.00772819
0.95 0.5 -0.0453127 0.00231012
0.95 0.51 -0.0828354 0.00248924
0.95 0.52 -0.113772 0.00204755
0.95 0.53 -0.144309 0.00269904
0.95 0.54 -0.164679 0.00272696
0.95 0.55 -0.192012 0.00270328
0.95 0.56 -0.211407 0.00267153
0.95 0.57 -0.228794 0.00270047
0.95 0.58 -0.243063 0.00287678
0.95 0.59 -0.255196 0.00309932
0.95 0.6 -0.262485 0.003344
0.95 0.61 -0.270712 0.00345643
0.95 0.62 -0.27691 0.00370574
0.95 0.63 -0.274644 0.00394106
0.95 0.64 -0.27551 0.0047143
0.95 0.65 -0.276056 0.00456675
0.95 0.66 -0.272665 0.00533255
0.95 0.67 -0.267202 0.00464185
0.95 0.68 -0.258868 0.00484804
0.95 0.69 -0.253312 0.00569268
0.95 0.7 -0.238284 0.00549391
0.95 0.71 -0.22634 0.00572295
0.95 0.72 -0.211456 0.00524162
0.95 0.73 -0.197737 0.00632388
0.95 0.74 -0.176312 0.00655989
0.95 0.75 -0.167583 0.00708527
0.95 0.76 -0.141868 0.00740086
0.95 0.77 -0.127337 0.0078019
0.95 0.78 -0.110358 0.00822021
0.95 0.79 -0.0840887 0.0093077
0.96 0.5 -0.0398969 0.00223072
0.96 0.51 -0.0745976 0.00229121
0.96 0.52 -0.103936 0.00226555
0.96 0.53 -0.133706 0.00252508
0.96 0.54 -0.158887 0.00261758
0.96 0.55 -0.17967 0.00270622
0.96 0.56 -0.199562 0.00273715
0.96 0.57 -0.216589 0.00275265
0.96 0.58 -0.231402 0.00300478
0.96 0.59 -0.24665 0.00307604
0.96 0.6 -0.247818 0.00336598
0.96 0.61 -0.255828 0.00339032
0.96 0.62 -0.266501 0.00367977
0.96 0.63 -0.259492 0.00385985
0.96 0.64 -0.259349 0.00457501
0.96 0.65 -0.252204 0.00492389
0.96 0.66 -0.260047 0.00513436
0.96 0.67 -0.251568 0.00485922
0.96 0.68 -0.245668 0.00496913
0.96 0.69 -0.231181 0.00545565
0.96 0.7 -0.22048 0.00546367
0.96 0.71 -0.211523 0.00571472
0.96 0.72 -0.192086 0.00573397
0.96 0.73 -0.178598 0.00649899
0.96 0.74 -0.165061 0.00690567
0.96 0.75 -0.149884 0.00691757
0.96 0.76 -0.118931 0.00717499
0.96 0.77 -0.0978964 0.0075848
0.96 0.78 -0.0873287 0.00857392
0.96 0.79 -0.0614733 0.00997721
0.97 0.5 -0.0273774 0.00245565
0.97 0.51 -0.0607091 0.00252159
0.97 0.52 -0.0897658 0.00261867
0.97 0.53 -0.119992 0.00240297
0.97 0.54 -0.143293 0.00285674
0.97 0.55 -0.168142 0.00287449
0.97 0.56 -0.184676 0.00290615
0.97 0.57 -0.20304 0.00290637
0.97 0.58 -0.216573 0.00301704
0.97 0.59 -0.226887 0.00364684
0.97 0.6 -0.238417 0.00362742
0.97 0.61 -0.241519 0.00390259
0.97 0.62 -0.247871 0.00405547
0.97 0.63 -0.24465 0.00413645
0.97 0.64 -0.247166 0.00449363
0.97 0.65 -0.237242 0.00471979
0.97 0.66 -0.234096 0.00527225
0.97 0.67 -0.230738 0.00517229
0.97 0.68 -0.227071 0.0049991
0.97 0.69 -0.223147 0.00505193
0.97 0.7 -0.208974 0.00530398
0.97 0.71 -0.195625 0.00588842
0.97 0.72 -0.177844 0.00645726
0.97 0.73 -0.157109 0.00678142
0.97 0.74 -0.142082 0.0072179
0.97 0.75 -0.120575 0.00781362
0.97 0.76 -0.105009 0.00748107
0.97 0.77 -0.0862823 0.00786235
0.97 0.78 -0.0687252 0.00805394
0.97 0.79 -0.0524455 0.00863139
0.98 0.5 -0.0200193 0.00247038
0.98 0.51 -0.0498605 0.00250875
0.98 0.52 -0.0809824 0.00240343
0.98 0.53 -0.103438 0.0025504
0.98 0.54 -0.131447 0.00254346
0.98 0.55 -0.152022 0.00288833
0.98 0.56 -0.171031 0.00301277
0.98 0.57 -0.186828 0.00302276
0.98 0.58 -0.197667 0.00324886
0.98 0.59 -0.210876 0.0041123
0.98 0.6 -0.220695 0.00382345
0.98 0.61 -0.229979 0.0040965
0.98 0.62 -0.229355 0.00467423
0.98 0.63 -0.226259 0.00446048
0.98 0.64 -0.227472 0.00488458
0.98 0.65 -0.225935 0.00454365
0.98 0.66 -0.224557 0.00482824
0.98 0.67 -0.218908 0.00521796
0.98 0.68 -0.203239 0.00574254
0.98 0.69 -0.193811 0.00611794
0.98 0.7 -0.188401 0.00570088
0.98 0.71 -0.172473 0.00652616
0.98 0.72 -0.153519 0.00659834
0.98 0.73 -0.14412 0.00693963
0.98 0.74 -0.121495 0.00740115
0.98 0.75 -0.106214 0.00698004
0.98 0.76 -0.0740211 0.00797939
0.98 0.77 -0.0667356 0.0078985
0.98 0.78 -0.0460844 0.0078579
0.98 0.79 -0.0177979 0.00903411
0.99 0.5 -0.00997447 0.00263462
0.99 0.51 -0.0410732 0.00247789
0.99 0.52 -0.0686391 0.00241143
0.99 0.53 -0.0943706 0.00265125
0.99 0.54 -0.1182 0.00311356
0.99 0.55 -0.141297 0.00301407
0.99 0.56 -0.155919 0.00313248
0.99 0.57 -0.174135 0.0032711
0.99 0.58 -0.180226 0.00357751
0.99 0.59 -0.190701 0.00375497
0.99 0.6 -0.202855 0.00381091
0.99 0.61 -0.209805 0.00426066
0.99 0.62 -0.212045 0.00448732
0.99 0.63 -0.208947 0.00483533
0.99 0.64 -0.212335 0.00486872
0.99 0.65 -0.206869 0.00506355
0.99 0.66 -0.201916 0.00489601
0.99 0.67 -0.192463 0.00613803
0.99 0.68 -0.187847 0.00610638
0.99 0.69 -0.175036 0.00586729
0.99 0.7 -0.167015 0.00627838
0.99 0.71 -0.159846 0.00619677
0.99 0.72 -0.138439 0.0061958
0.99 0.73 -0.120547 0.00634428
0.99 0.74 -0.0982464 0.00809773
0.99 0.75 -0.0821228 0.00792278
0.99 0.76 -0.0670573 0.00814265
0.99 0.77 -0.0397491 0.00824265
0.99 0.78 -0.0220382 0.0081116
0.99 0.79 0.0127328 0.0101308
